"Pluty","0665567",84
"Sarnów","0665596",325
"Tuszów Mały","0665610",197
"Tuszów Narodowy","0665627",944
"gm.w. Wadowice Górne","1811102",7488
"Grzybów","0834662",199
"Izbiska","0834700",700
"Jamy","0834745",977
"Kawęczyn","0834828",288
"Kosówka","0834870",198
"Piątkowiec","0834917",366
"Przebendów","0834952",444
"Wadowice Dolne","0835006",777
"Wadowice Górne","0835101",1138
"Wampierzów","0835153",858
"Wierzchowiny","0835236",367
"Wola Wadowska","0835302",760
"Zabrnie","0835354",416
"Powiat niżański","1812",67812
"gm.w. Harasiuki","1812012",6338
"Banachy","0793070",157
"Derylaki","0793093",157
"Gózd","0793118",420
"Harasiuki","0793147",871
"Hucisko","0793182",455
"Huta Krzeszowska","0793207",491
"Huta Nowa","0793348",348
"Huta Podgórna","0793220",298
"Huta Stara","0793503",292
"Krzeszów Górny","0793259",452
"Kusze","0793288",106
"Łazory","0793294",537
"Maziarnia","0793325",258
"Nowa Wieś","0793377",345
"Osada Leśna","0793414",12
"Półsieraków","0793420",78
"Rogóźnia","0793437",160
"Ryczki","0793443",90
"Sieraków","0793450",279
"Szeliga","0793549",96
"Wólka","0793555",210
"Żuk Stary","0793526",226
"gm.w. Jarocin","1812022",5483
"Domostawa","0794780",675
"Golce","0794804",390
"Jarocin","0794916",1248
"Katy","0794980",386
"Majdan Golczański","0795005",679
"Mostki","0795070",647
"Szwedy","0795175",318
"Szyperki","0795235",556
"Ździary","0795264",584
"gm.w. Jeżowe","1812032",10095
"Cholewiana Góra","0795270",990
"Groble","0795360",915
"Jata","0795413",611
"Jeżowe","0795420",5162
"Krzywdy","0795590",523
"Nowy Nart","0795620",481
"Sójkowa","0795689",507
"Stary Nart","0795695",373
"Zalesie","0795710",533
"gm.w. Krzeszów","1812042",4328
"Bystre","0796861",563
"Kamionka-Kolonia","0796884",905
"Koziarnia","0796921",636
"Krzeszów","0796973",727
"Krzeszów Dolny","0796996",309
"Kustrawa","0797004",195
"Łazów","0797033",265
"Podolszynka Ordynacka","0797056",342
"Podolszynka Plebańska","0797079",213
"Sigiełki","0797085",173
"gm. m-w. Nisko ",1812053,22596
"m. Nisko  ","1812054",15610
"Nisko","0980530",15610
"w.  Nisko  ","1812055",6986
"Kończyce","0800002",352
"Nowa Wieś","0800019",320
"Nowosielec","0800048",1589
"Racławice","0800060",1361
"Wolina","0800077",419
"Zarzecze","0800083",2945
"gm. m-w. Rudnik nad Sanem",1812063,10283
"m. Rudnik nad Sanem","1812064",6881
"Rudnik nad Sanem","0980850",6881
"w.  Rudnik nad Sanem","1812065",3402
"Kopki","0805459",1599
"Przędzel","0805560",1803
"gm. m-w. Ulanów",1812073,8689
"m. Ulanów ","1812074",1493
"Ulanów","0981386",1493
"w.  Ulanów ","1812075",7196
"Bieliniec","0808914",476
"Bieliny","0808937",1016
"Borki","0808943",293
"Bukowina","0809003",339
"Dąbrowica","0809032",394
"Dąbrówka","0809090",764
"Glinianka","0809150",503
"Huta Deręgowska","0809167",692
"Kurzyna Mała","0809180",421
"Kurzyna Średnia","0809240",355
"Kurzyna Wielka","0809262",278
"Wólka Bielińska","0809285",221
"Wólka Tanewska","0809291",1444
"Powiat przemyski","1813",73629
"gm.w. Bircza","1813012",6719
"Bircza","0598990",1045
"Boguszówka","0599043",88
"Borownica","0599050",102
"Brzeżawa","0599066",292
"Brzuska","0599095",260
"Huta Brzuska","0599103",307
"Jasienica Sufczyńska","0599184",255
"Jawornik Ruski","0599209",146
"Korzeniec","0599244",488
"Kotów","0599304",119
"Kuźmina","0599310",400
"Leszczawa Dolna","0599379",644
"Leszczawa Górna","0599385",122
"Leszczawka","0599416",277
"Lipa","0599451",307
"Łodzinka Górna","0599505",130
"Malawa","0599534",184
"Nowa Wieś","0599557",94
"Roztoka","0599570",67
"Rudawka","0599586",212
"Stara Bircza","0599600",549
"Sufczyna","0599623",279
"Wola Korzeniecka","0599669",192
"Żohatyn","0599681",160
"gm.w. Dubiecko","1813022",9546
"Bachórzec","0600237",933
"Drohobyczka","0600349",909
"Dubiecko","0600496",871
"Hucisko Nienadowskie","0600504",486
"Iskań","0600579",275
"Kosztowa","0600591",415
"Nienadowa","0600711",2230
"Piątkowa","0600817",305
"Przedmieście Dubieckie","0600875",1208
"Sielnica","0600987",346
"Słonne","0601053",168
"Śliwnica","0601076",620
"Tarnawka","0601159",113
"Winne-Podbukowina","1064462",269
"Wybrzeże","0601165",334
"Załazek","1064479",64
"gm.w. Fredropol","1813032",5580
"Aksmanice","0602207",282
"Darowice","0602236",221
"Fredropol","0602259",692
"Gruszowa","0602271",66
"Huwniki","0602288",677
"Kalwaria Pacławska","0602302",164
"Kłokowice","0602325",194
"Kniażyce","0602331",413
"Koniusza","0602360",21
"Koniuszki","0602377",72
"Kopysno","0602383",1
"Kupiatycze","0602390",411
"Leszczyny","0602408",41
"Makowa","0602420",308
"Młodowice","0602466",510
"Nowe Sady","0602472",301
"Nowosiółki Dydyńskie","0602526",153
"Posada Rybotycka","0602549",58
"Rybotycze","0602555",396
"Sierakośce","0602615",534
"Sólca","0602621",65
"gm.w. Krasiczyn","1813042",4954
"Brylińce","0604620",165
"Chołowice","0604689",60
"Dybawka","0604703",436
"Korytniki","0604749",652
"Krasice","0604778",82
"Krasiczyn","0604784",601
"Krzeczkowa","0604844",101
"Mielnów","0604850",91
"Olszany","0604867",542
"Prałkowce","0604880",914
"Rokszyce","0604904",210
"Śliwnica","0604940",350
"Tarnawce","0604962",516
"Zalesie","0604979",234
"gm.w. Krzywcza","1813052",4933
"Babice","0605022",892
"Bachów","0605080",754
"Chyrzyna","0605105",133
"Krzywcza","0605128",487
"Kupna","0605186",100
"Reczpol","0605192",758
"Ruszelczyce","0605246",609
"Skopów","0605269",467
"Średnia","0605306",247
"Wola Krzywiecka","0605312",486
"gm.w. Medyka","1813062",6387
"Hureczko","0606501",439
"Hurko","0606530",560
"Jaksmanice","0606553",496
"Leszno","0606560",656
"Medyka","0606576",2664
"Siedliska","0606642",700
"Torki","0606665",872
"gm.w. Orły","1813072",8680
"Ciemięrzowice","0607297",323
"Drohojów","0607311",517
"Duńkowiczki","0607357",379
"Hnatkowice","0607363",416
"Kaszyce","0607430",882
"Małkowice","0607446",923
"Niziny","0607506",967
"Olszynka","0607529",387
"Orły","0607541",1193
"Trójczyce","0607593",507
"Wacławice","0607647",469
"Walawa","0607699",750
"Zadąbrowie","0607713",967
"gm.w. Przemyśl","1813082",9911
"Bełwin","0608635",113
"Grochowce","0608658",776
"Hermanowice","0608670",613
"Krówniki","0608693",536
"Kuńkowce","0608718",632
"Łętownia","0608747",571
"Łuczyce","0608760",375
"Malhowice","0608782",210
"Nehrybka","0608807",1070
"Ostrów","0608813",2116
"Pikulice","0608836",527
"Rożubowice","0608865",311
"Stanisławczyk","0608871",163
"Ujkowice","0608888",1006
"Wapowce","0608925",463
"Witoszyńce","0608931",429
"gm.w. Stubno","1813092",4091
"Barycz","0611608",222
"Chałupki Dusowskie","0611614",39
"Hruszowice","0611637",331
"Kalników","0611643",1171
"Nakło","0611695",531
"Starzawa","0611703",187
"Stubienko","0611732",279
"Stubno","0611749",1331
"gm.w. Żurawica","1813102",12828
"Batycze","0613582",308
"Bolestraszyce","0613599",1701
"Buszkowice","0613636",848
"Buszkowiczki","0613659",623
"Kosienice","0613671",909
"Maćkowice","0613754",1034
"Orzechowce","0613790",1034
"Wyszatyce","0613889",1410
"Żurawica","0613903",4961
"Powiat przeworski","1814",79402
"gm. m. Przeworsk","1814011",15971
"Przeworsk","0972513",15971
"gm.w. Adamówka","1814022",4205
"Adamówka","0598569",1170
"Cieplice","0598629",809
"Dobcza","0598747",215
"Krasne","0598782",373
"Majdan Sieniawski","0598842",1490
"Pawłowa","0598954",148
"gm.w. Gać","1814032",4657
"Białoboki","0602638",712
"Dębów","0602650",1226
"Gać","0602680",1570
"Mikulice","0602704",520
"Ostrów","0602733",373
"Wolica","0602740",256
"gm.w. Jawornik Polski","1814042",4667
"Hadle Kańczuckie","0603744",255
"Hadle Szklarskie","0603780",580
"Hucisko Jawornickie","0603840",406
"Jawornik Polski","0603900",1186
"Jawornik-Przedmieście","0603997",651
"Manasterz","0604070",905
"Widaczów","0604130",223
"Zagórze","0604175",461
"gm. m-w. Kańczuga ",1814053,12635
"m. Kańczuga  ","1814054",3229
"Kańczuga","0972424",3229
"w.  Kańczuga  ","1814055",9406
"Bóbrka Kańczucka","0604229",196
"Chodakówka","0604264",113
"Krzeczowice","0604270",978
"Lipnik","0604293",185
"Łopuszka Mała","0604301",537
"Łopuszka Wielka","0604330",1477
"Medynia Kańczucka","0604376",146
"Niżatyce","0604407",549
"Pantalowice","0604413",1169
"Rączyna","0604465",922
"Siedleczka","0604494",1082
"Sietesz","0604531",1624
"Wola Rzeplińska","0604560",88
"Żuklin","0604577",340
"gm.w. Przeworsk","1814062",14739
"Chałupki","0608954",520
"Gorliczyna","0608977",1995
"Grzęska","0609037",2023
"Gwizdaj","0609209",282
"Mirocin","0609095",1282
"Nowosielce","0609126",1514
"Rozbórz","0609178",2047
"Studzian","0609190",1566
"Świętoniowa","0609215",889
"Ujezna","0609280",806
"Urzejowice","0609296",1815
"gm. m-w. Sieniawa  ",1814073,7009
"m. Sieniawa  ","1814074",2188
"Sieniawa","0972683",2188
"w.  Sieniawa  ","1814075",4821
"Czerce","0610900",443
"Czerwona Wola","0611028",511
"Dobra","0611117",479
"Dybków","0611212",713
"Leżachów","0611235",500
"Paluchy","0611287",157
"Pigany","0611324",531
"Rudka","0611353",788
"Wylewa","0611459",699
"gm.w. Tryńcza","1814082",8351
"Głogowiec","0611790",301
"Gniewczyna Łańcucka","0611867",2113
"Gniewczyna Tryniecka","0611956",836
"Gorzyce","0611985",1325
"Jagiełła","0612051",1109
"Tryńcza","0612140",1305
"Ubieszyn","0612223",747
"Wólka Małkowa","0612269",312
"Wólka Ogryzkowa","0612298",303
"gm.w. Zarzecze","1814092",7168
"Kisielów","0613317",410
"Łapajówka","0613330",291
"Maćkówka","0613369",826
"Pełnatycze","0613406",708
"Rożniatów","0613441",662
"Siennów","0613464",1103
"Zalesie","0613493",395
"Zarzecze","0613524",1563
"Żurawiczki","0613547",1210
"Powiat ropczycko-sędziszowski","1815",73001
"gm.w. Iwierzyce","1815012",7527
"Będzienica","0651520",434
"Bystrzyca","0651559",877
"Iwierzyce","0651648",1048
"Nockowa","0651683",1251
"Olchowa","0651737",1220
"Olimpów","0651810",562
"Sielec","0651832",690
"Wiercany","0651861",724
"Wiśniowa","0651909",721
"gm.w. Ostrów","1815022",7063
"Blizna","0657912",240
"Borek Mały","0657941",303
"Kamionka","0657970",886
"Kozodrza","0658053",787
"Ocieka","0658082",1222
"Ostrów","0658225",1587
"Skrzyszów","0658308",1085
"Wola Ociecka","0658165",686
"Zdżary","0658389",267
"gm. m-w. Ropczyce ",1815033,26741
"m. Ropczyce  ","1815034",15556
"Ropczyce","0974825",15556
"w.  Ropczyce  ","1815035",11185
"Brzezówka","0659615",1121
"Gnojnica","0659779",2182
"Lubzina","0659880",2020
"Łączki Kucharskie","0659940",1383
"Mała","0660021",1391
"Niedźwiada","0660245",2657
"Okonin","0660370",431
"gm. m-w. Sędziszów Małopolski",1815043,23228
"m. Sędziszów Małopolski  ","1815044",7435
"Sędziszów Małopolski","0974937",7435
"w.  Sędziszów Małopolski  ","1815045",15793
"Będziemyśl","0660417",996
"Boreczek","0660481",365
"Borek Wielki","0660535",1562
"Cierpisz","0660593",174
"Czarna Sędziszowska","0660647",1500
"Góra Ropczycka","0660794",1177
"Kawęczyn Sędziszowski","0660825",984
"Klęczany","0660860",1495
"Krzywa","0660920",1155
"Ruda","0660995",370
"Szkodna","0661049",809
"Wolica Ługowa","0661115",739
"Wolica Piaskowa","0661144",1200
"Zagorzyce","0661210",3267
"gm.w. Wielopole Skrzyńskie","1815052",8442
"Broniszów","0666176",891
"Brzeziny","0666242",2403
"Glinik","0666489",1520
"Nawsie","0666584",1515
"Wielopole Skrzyńskie","0666727",2113
"Powiat rzeszowski","1816",163004
"gm. m. Dynów","1816011",6228
"Dynów","0972080",6228
"gm. m-w. Błażowa",1816023,10766
"m. Błażowa","1816024",2164
"Błażowa","0974280",2164
"w.  Błażowa","1816025",8602
"Białka","0643880",597
"Błażowa Dolna","0643956",1199
"Błażowa Górna","0644022",713
"Futoma","0644068",1288
"Kąkolówka","0644200",1418
"Lecka","0644312",886
"Nowy Borek","0644401",1642
"Piątkowa","0644588",859
"gm. m-w. Boguchwała",1816033,18929
"m. Boguchwała","1816034",5775
"Boguchwała","0644750",5775
"w.  Boguchwała","1816035",13154
"Kielanówka","0644855",1276
"Lutoryż","0644915",1585
"Mogielnica","0645004",1173
"Niechobrz","0645056",2824
"Nosówka","0645139",1338
"Racławówka","0645211",1432
"Wola Zgłobieńska","0645257",1420
"Zarzecze","0645300",543
"Zgłobień","0645330",1563
"gm.w. Chmielnik","1816042",6668
"Błędowa Tyczyńska","0646073",887
"Borówki","0989459",297
"Chmielnik","0646239",3675
"Wola Rafałowska","0646446",1082
"Zabratówka","0646570",727
"gm.w. Dynów","1816052",7146
"Bachórz","0601202",1173
"Dąbrówka Starzeńska","0601290",445
"Dylągowa","0601337",598
"Harta","0601484",2123
"Laskówka","0601656",421
"Łubno","0601768",1247
"Pawłokoma","0602006",534
"Ulanica","0602041",407
"Wyręby","0602176",198
"gm. m-w. Głogów Małopolski",1816063,18627
"m. Głogów Małopolski  ","1816064",5816
"Głogów Małopolski","0974328",5816
"w.  Głogów Małopolski  ","1816065",12811
"Budy Głogowskie","0649893",1840
"Hucisko","0649953",405
"Lipie","0650028",482
"Miłocin","0650057",745
"Pogwizdów Nowy","0650063",1018
"Pogwizdów Stary","0650086",461
"Przewrotne","0650123",1732
"Rogoźnica","0650264",605
"Rudna Mała","0650270",1421
"Styków","0650318",845
"Wola Cicha","0650353",336
"Wysoka Głogowska","0650360",2208
"Zabajka","0650471",713
"gm.w. Hyżne","1816072",6971
"Brzezówka","0650933",549
"Dylągówka","0650991",1047
"Grzegorzówka","0651105",551
"Hyżne","0651170",3180
"Szklary","0651312",923
"Wólka Hyżneńska","0651447",721
"gm.w. Kamień","1816082",6990
"Kamień","0651967",4587
"Łowisko","0652122",1465
"Nowy Kamień","0652145",938
"gm.w. Krasne","1816092",10294
"Krasne","0652688",4138
"Malawa","0652760",3171
"Palikówka","0652820",1239
"Strażów","0652926",1746
"gm.w. Lubenia","1816102",6524
"Lubenia","0654138",2446
"Siedliska","0654300",1723
"Sołonka","0654405",447
"Straszydle","0654486",1908
"gm. m-w. Sokołów Małopolski ",1816113,16925
"m. Sokołów Małopolski ","1816114",4058
"Sokołów Małopolski","0974966",4058
"w.  Sokołów Małopolski ","1816115",12867
"Górno","0661380",2283
"Markowizna","0661434",422
"Nienadówka","0661470",2813
"Trzeboś","0661530",2515
"Trzebuska","0661606",1675
"Turza","0661670",647
"Wólka Niedźwiedzka","0661724",1822
"Wólka Sokołowska","0661813",690
"gm.w. Świlcza","1816122",15923
"Błędowa Zgłobieńska","0663551",548
"Bratkowice","0663611",4304
"Bzianka","0663775",566
"Dąbrowa","0663781",1047
"Mrowla","0663864",1430
"Rudna Wielka","0663999",1495
"Świlcza","0664013",3364
"Trzciana","0664102",2657
"Woliczka","0664183",512
"gm.w. Trzebownisko","1816132",19972
"Jasionka","0664237",2289
"Łąka","0664310",1924
"Łukawiec","0664378",2271
"Nowa Wieś","0664444",1307
"Stobierna","0664504",3027
"Tajęcina","0664600",388
"Terliczka","0664616",607
"Trzebownisko","0664651",3301
"Wólka Podleśna","0664740",1493
"Zaczernie","0664800",3365
"gm. m-w. Tyczyn ",1816143,11041
"m. Tyczyn ","1816144",3496
"Tyczyn","0975078",3496
"w.  Tyczyn ","1816145",7545
"Borek Stary","0666087",1701
"Hermanowa","0665870",2628
"Kielnarowa","0665952",1740
"Matysówka","0666041",1476
"Powiat sanocki","1817",96249
"gm. m. Sanok","1817011",39511
"Sanok","0953510",39511
"gm.w. Besko","1817022",4392
"Besko","0344573",4024
"Mymoń","0344656",368
"gm.w. Bukowsko","1817032",5458
"Bukowsko","0346543",1828
"Dudyńce","0346603",193
"Karlików","0346626",128
"Nadolany","0346649",677
"Nagórzany","0346684",308
"Nowotaniec","0346709",423
"Pobiedno","0346738",573
"Ratnawica","0346744",4
"Tokarnia","0346750",228
"Wola Piotrowa","0346767",314
"Wola Sękowa","0346773",239
"Wolica","0346804",306
"Zboiska","0346827",237
"gm.w. Komańcza","1817042",5121
"Balnica","0354241",5
"Czystogarb","0354258",276
"Dołżyca","0354264",95
"Duszatyn","0354270",3
"Jawornik","0354287",25
"Komańcza","0354293",893
"Kulaszne","0354347",191
"Maniów","0354376",34
"Mików","0354382",61
"Moszczaniec","0354399",226
"Nowy Łupków","0354353",466
"Osławica","0354407",52
"Radoszyce","0354413",172
"Rzepedź","0354420",1239
"Smolnik","0354465",164
"Szczawne","0354471",428
"Turzańsk","0354502",318
"Wisłok Wielki","0354519",248
"Wola Michowa","0354554",90
"Wysoczany","0354577",135
"gm.w. Sanok","1817052",17463
"Bykowce","0359103",796
"Czerteż","0359132",600
"Dębna","0359149",259
"Dobra","0359155",335
"Falejówka","0359190",643
"Hłomcza","0359221",332
"Jędruszkowce","0359244",230
"Jurowce","0359250",415
"Kostarowce","0359296",761
"Lalin","0359304",342
"Liszna","0359310",340
"Łodzina","0359340",287
"Markowce","0359356",351
"Międzybrodzie","0359379",143
"Mrzygłód","0359391",422
"Niebieszczany","0359439",2199
"Pakoszówka","0359474",945
"Pisarowce","0359528",808
"Płowce","0359534",297
"Prusiek","0359540",822
"Raczkowa","0359600",347
"Sanoczek","0359617",778
"Srogów Dolny","0359630",333
"Srogów Górny","0359652",542
"Strachocina","0359675",1154
"Stróże Małe","0359698",307
"Stróże Wielkie","0359706",82
"Trepcza","0359712",1064
"Tyrawa Solna","0359764",403
"Wujskie","0359793",379
"Zabłotce","0359818",416
"Załuż","0359830",331
"gm.w. Tyrawa Wołoska","1817062",1983
"Hołuczków","0361301",209
"Kreców","0361318",8
"Rakowa","0361324",307
"Rozpucie","0361347",465
"Siemuszowa","0361407",218
"Tyrawa Wołoska","0361420",770
"Wola Krecowska","0361494",6
"gm. m-w. Zagórz ",1817073,12996
"m. Zagórz ","1817074",5090
"Zagórz","0953881",5090
"w.  Zagórz ","1817075",7906
"Czaszyn","0362594",1401
"Kalnica","0362619",116
"Łukowe","0362625",703
"Mokre","0362654",423
"Morochów","0362683",282
"Olchowa","0362708",292
"Poraż","0362720",1325
"Średnie Wielkie","0362766",399
"Tarnawa Dolna","0362789",927
"Tarnawa Górna","0362795",867
"Zahutyń","0362803",1171
"gm.w. Zarszyn","1817082",9325
"Bażanówka","0362832",816
"Długie","0362855",1567
"Jaćmierz","0362884",829
"Nowosielce","0362909",1293
"Odrzechowa","0362915",1417
"Pielnia","0363004",917
"Posada Jaćmierska","0363033",531
"Posada Zarszyńska","0363040",970
"Zarszyn","0363062",985
"Powiat stalowowolski","1818",109760
"gm. m. Stalowa Wola","1818011",65182
"Stalowa Wola","0981133",65182
"gm.w. Bojanów","1818022",7405
"Bojanów","0788778",1414
"Cisów-Las","0788838",238
"Gwoździec","0788844",637
"Korabina","0788873",369
"Laski","0788896",344
"Maziarnia","0788910",421
"Przyszów","0788940",2355
"Stany","0789080",1627
"gm.w. Pysznica","1818032",10177
"Brandwica","0804098",727
"Chłopska Wola","0804164",169
"Jastkowice","0804193",2704
"Kłyżów","0804388",2184
"Pysznica","0804490",4092
"Studzieniec","0804632",301
"gm.w. Radomyśl nad Sanem","1818042",7418
"Antoniów","0804649",625
"Chwałowice","0804690",1106
"Dąbrowa Rzeczycka","0804804",456
"Dąbrówka Pniowska","0804840",307
"Kępa Rzeczycka","0804885",212
"Nowiny","0804900",426
"Orzechów","0804974",126
"Pniów","0805011",306
"Radomyśl nad Sanem","0805040",797
"Rzeczyca Długa","0805117",908
"Rzeczyca Okrągła","0805198",437
"Witkowice","0805241",334
"Wola Rzeczycka","0805318",830
"Zalesie","0805382",65
"Żabno","0805399",483
"gm.w. Zaklików","1818052",8731
"Dąbrowa","0810466",157
"Gielnia","0810472",152
"Goliszowiec","0810489",136
"Irena","0810510",238
"Józefów","0810526",75
"Karkówka","0810532",213
"Lipa","0810549",2412
"Łążek","0810561",77
"Łysaków","0810578",227
"Łysaków-Kolonia","0810584",128
"Nowe Baraki","0810590",32
"Stare Baraki","0810609",151
"Zaklików","0810615",3008
"Zdziechowice Drugie","0810621",1090
"Zdziechowice Pierwsze","0810650",635
"gm.w. Zaleszany","1818062",10847
"Dzierdziówka","0810667",608
"Kępie Zaleszańskie","0810710",1343
"Kotowa Wola","0810779",945
"Majdan Zbydniowski","0810851",481
"Motycze Szlacheckie","0810905",241
